20197|a3|Makiypi k’irichayqa ña thanishanña
20198|a6|Kay mishk'i uchukuta maranpi kashan
20199|a5|Maqaytan munawanchis
20200|a3|¿Pitaq chay t’ikakunatari t´iraran?
20201|a1|¿Sipisqachu wañun icha ima sasachaypichu wañun?
20202|a3|Huk qhopo kurpunchispi hatariqtinqa, llapan kurpumanmi mirarinqa.
20203|a4|Runakunaqa sawnanallayuqpuni puñunchis
20204|a6|Kay uchu sinchita hayan
20205|a5|Runakunaqa allintan ruwayninkuta hunt´anku sichus wakpan kaqtin manahinachu paykunaq ruwayninku kaqtinqa.
20206|a3|Ñankunapi tiyaq alqokuna manan mikhunata tarinkuchu hinaspa tulluyaspa wañupunku.
20207|a2|Suwaqa kuchunantinmi kasqa
20208|a5|Qhellqasqakunata ñawinchaspaqa yachayninchista kallpachanchis
20209|a3|Teqtichiy
20210|a5|Alqoqa waqtawanmi chakarachikusqa
20211|a4|Chay qhatata pukllananchispaq pampachasunchis
20212|a4|Tusuqqa raymipipunim kanku
20213|a3|Kay qhelqataqa manan noqachu ruwarani yanqan tumpawashanku
20214|a1|Manan allin warmakunaqa manan rikraypi ninriypi t'ispipayawaytaqa saqenkuchu
20215|a6|Noqayku wallpaykita mikhuyku
20216|a4|Kunkantan llamipayakun
20217|a6|Inti raymi p’unchawqa ishkay chunka tawayuq inti raymi killatan raymichakun
20218|a4|K´uychichay p´unchayqa, Alexa chunka urasmi puñuran mishk´illatan mikhuran.
20219|a5|Ch´eqmiqa mayqin runaq kawsaynintapas tukurachinmanmi, mana huchayuq kaqtapas.
20220|a4|Maypin rumi kashan
20221|a3|Sach´a sach´a ñanpi, wañusqa taruqaq qaranta tarisqaku huk trampapi hap´ichikusqa.
20222|a4|Ñawpaqta rikch'arin
20223|a2|Llapallan aylluntinmi sarata waqaychanku
20224|a6|Qolqe waqaychanapaqqa, rantisqanchiskunata allinta qhawana.
20225|a6|Llank'ayniymantan rimariyta munani
20226|a1|Llasa
20227|a4|Ankaqa hanaqpacha wasapaykaman phawan
20228|a4|Hamuqtinqa tususunchismi
20229|a6|Chay tayta allinta llank´an
20230|a1|Rodolfo wakata qhawaykachan
20231|a5|Iphu
20232|a6|¿Camionmanta qhatukuna suwaq runata yuyashankichu?
20233|a3|Qolqeyuqkunaqa mana qolqeyuqkunata saruchakuranku
20234|a5|Hamuqtinqa tususunchismi
20235|a3|Simi mikhunapaq
20236|a1|Huklawkunapiqa wakakunaqa lachu mikhusqa qochaman haykunku
20237|a6|Alqoqa uywakunatan muyurispa  sapa tutan kanispa
20238|a3|Wawqeykunaq chankinku purinankupaq
20239|a3|Paqarinmi sunkhaytaqa rutukusaq
20240|a1|Hat’aqutaqa yuyutahinam ima mikhuypipas wayk’ukunapuni
20241|a2|Qhatuna wasipi suwakuypiqa, qolqe chaskiq pasaqtapuni p´anasqa kasqa chaymanta wañupuran
20242|a1|Chakata
20243|a2|Sillwi
20244|a3|Hakuchu chuwispi pukllaykamusunchi
20245|a6|Maway
20246|a4|Mesa patapi tiyakushan
20247|a3|Akatanqaqa tarpuy wichaypin rikhurimun
20248|a3|Payqa sumaqtan takin
20249|a3|Wañusqa
20250|a4|Pisi kachiyuq kisuqa p’oshquyanmi
20251|a3|Lloq´e makipi susunkhay, sonqo phatakiy qallariymi kanman.
20252|a3|Yachay wasipa punkunqa kichasqapunin kashan
20253|a3|Wakin warmikuna rimashan
20254|a2|Chay alqoykiqa wak t’oqomanmi uñankunata astarqusqa͘
20255|a2|Runakuna manan mallkikunata tarpunkuchu chaymi pacha nishuta q´oñirishan.
20256|a5|Qam mamaywan purinki
20257|a6|llaqtaypi sara wiñan
20258|a3|Qanqa sumaq runa kanki
20259|a3|Waynapura p'itaypi llallinakunku
20260|a3|Chakraypi papa kan
20261|a5|Qatiy
20262|a3|Warmakunan wanqoyruq mishk'inta mikhusharanku
20263|a1|Arequipa llaqtaqa sillarkunawan ruwasqan kashan
20264|a6|¡Runa! ¡Mich´a hallp´a, manan pasaqpaqchu kanki!
20265|a5|Harawi
20266|a3|Chakmay
20267|a6|Manan imapas mikhunapaq kanchu
20268|a5|P’achapi ch’iyataqa t’impuchispan wañuchina.
20269|a3|Machula
20270|a3|Manapunin ishkayyanachu, kusikuyqa allinpunin.
20271|a3|Kay huñunasqa runakunaqqa tigren sutinku
20272|a3|Sasachakuypin kashani
20273|a2|Iphu parachaqa chakrakunata munayta wiñachin
20274|a5|Mana kaqniyuq
20275|a4|Allin kaqtapunin ruwanayki
20276|a4|Yunkapiqa manas aychataqa waqaychayta atinchischu
20277|a6|Kay aycha theqtichinapi kashan
20278|a4|¡Wataq imaymana wiñayninkunata munawaq, aswanpas cheqaqpuni kan, samana killata llapan munanku!
20279|a1|Aycha
20280|a4|Wawakunaqa chayhinata waqanku wiksanku nanaqtinmi
20281|a6|Kay sasachakuyta allinchay
20282|a6|Qan chay huch´uy wallpata wayk´unki
20283|a3|Haqay wik’uñaqa atuqtaq anyanqa
20284|a3|Ñawinchaytan paqarin yachachisqayki
20285|a2|Aqhata ukyaykusun
20286|a4|Melonpaq mishk´iynin weqiynin, huk ruphay p´ucaypi mikhusqaqa, sumaqpunin kunkapaq kanqa.
20287|a3|T'ika
20288|a3|Onqoy
20289|a4|Aqha
20290|a5|Senqa
20291|a4|Llaqtaypi lisas kan
20292|a5|Payqa mamaypa sullk’a kakanmi.
20293|a6|May ashkha llamayuqmi chay runaqa kasqa.
20294|a3|Wawaqa hamp’atu hinaraqmi urmaykamun
20295|a5|Yachay wasipa punkunqa kichasqapunin kashan
20296|a2|Inka awkikunaqa yachaysapataq kallpasapataq karanku.
20297|a2|Chaka tulluymi nanawan
20298|a5|Mana kachiyuq lecheqa miskhk'illañan
20299|a6|Paqarinqa manan pukllaq riytaqa atisunmanchu
20300|a4|Waynapura p'itaypi llallinakunku
20301|a4|Apuraylla chay karu llaqtamanta kutimunki
20302|a5|Sipaskunaqa sumaq t’ipanakunawan t’ipasqa llaqtata rinku.
20303|a1|Qan mishk´i lawata mikhunki
20304|a6|Hamak’uqa uywakunaq yawarninta ch’unqaspan tulluyachin
20305|a4|Llant´a
20306|a4|Machaq runakunaq wawankunaqa ruqru umakunan paqarinku
20307|a6|Rikuwanki chayqa waqasaqmi
20308|a4|Ch'inñeq wayq´opin atoq chitachata mikhurapusqa
20309|a3|Kikinmanhina, runa saksasqan qheman wikch´un yaraqayta.
20310|a4|Espinar llaqtamanta Santo Tomás llaqtamanqa Bellilli llaqtallantapuni rinchis.
20311|a2|Unaymi yaqa kushka tiyarayku, mana nishutachu tarinakuspa.
20312|a2|Hinapunin
20313|a3|Huk k'amikuymi kan ""toqro uma""
20314|a6|China michi purishan
20315|a2|Tarpuy killapaqñan hamusaq
20316|a4|Khuyaqmi kani khuyayninpin kawsani, mana reqsisqahina, allinpinin, sumaqpunin.
20317|a4|T’impuchiy
20318|a1|Machaq runakunaq wawankunaqa ruqru umakunan paqarinku
20319|a5|Aqhata apamuway
20320|a1|Sapallanmi chay runaqa waqtuta ukyarapusqa
20321|a3|Mana kachiyuq lecheqa miskhk'illañan
20322|a4|Sara qarpanapaqqa yarqhanta unuta pusamusunchis
20323|a2|K’anas runakunaqa ch’eqchi p’achayuq kanku.
20324|a2|Chay erqekunaqa wichaymanmi phawasharanku
20325|a4|Hallp´a mankapi mikhuna wayk´usqaqa mishk'illaña
20326|a4|Payqa huk simanatan onqosqa kasqa sapa p´unchay puriqtin aswanta onqoyapusqa.
20327|a4|Nishu llakisqalla kaqtinchisqa sonqonchismi sayarunman
20328|a3|Yunka runakunaqa charapa aychamanta mikhuykunata llanunku
20329|a6|Qosqomanta hamuni
20330|a4|Muyu muyu wayraqa hallp´ata huqarispa q’oshñitaraq hatarichin
20331|a4|Ñawpaq runakunaqa mink’api imatapas llank’aranku
20332|a2|Sumaqllatan pukllananchis ama urmayunapaqqa
20333|a1|Imapas mana allin yuyaymunasqaqa chinkaripullanmi
20334|a5|Noqa puñusaq
20335|a5|Tukulla chay chaypi tuta puñun
20336|a4|Wasi wasiman hamunki
20337|a1|Qan killata rikushanki
20338|a3|Ch'isi tutan yachay wasipa qhawanankunata p'akirusqaku
20339|a1|Manan huk simanapi maqchikusqachu, imachá pasasqa.
20340|a3|Aman kutimunaykama puñunkichu
20341|a2|Taytanqa qoranatan ruwashan
20342|a5|Lawita
20343|a3|Pampapi p'itanchis
20344|a1|Noqanchis sinchi kanchis
20345|a4|Wik’uñataqa manaraq paray pacha qallarishaqtinmi rutuna, chaymi millwanqa usqhaylla kutimunqa.
20346|a1|Noqapiwanmi risun
20347|a1|Wawaqa hamp’atu hinaraqmi urmaykamun
20348|a6|Washwaqa manan unutaqa manchakunchu
20349|a5|Noqayku wallpaykita mikhuyku
20350|a6|Erqe anchata karru alqonta saruruqtin waqasqa.
20351|a4|Uywanakuy
20352|a4|Allintan yachasqay qhepaman, tapuykunata allin yupaywan pasani.
20353|a3|Aqnapunin
20354|a4|Manan millay  imapas kanchu aswanpas wasipi onqosqa runahina.
20355|a5|Yaqa huk killañan onqoywan kashani
20356|a4|Noqapa taytayqa Rubén
20357|a6|Chay t’oqo hatun waraykitaqa amaña churakuychu.
20358|a3|Wawaqa ruphaypi puñurusqa kunanqa ruphapakuycha hap'irunqa
20359|a5|Suwa
20360|a2|Qheshwa runa
20361|a1|Tarpuy mit´a
20362|a5|Urmay
20363|a3|Imapas mana allin yuyaymunasqaqa chinkaripullanmi
20364|a5|Taytay manan llank’anchu
20365|a3|Noqaqa tayta mamayta anchata munakuni
20366|a3|Huchasapa
20367|a4|Takiqkuna llaqtapi paqarin takinqaku
20368|a3|Kunan warmikunaqa manañan wayliyata riksinkuchu
20369|a1|Chayaqtiykuqa ñan pampapiña kashasqa
20370|a6|Yawarta thoqaq runaqa tisi onqoywanmi kashan
20371|a6|Wishlla
20372|a6|Paywanmi qhatuna wasipi tuparani
20373|a3|Kamachikuyman hina
20374|a4|Psicologon warmaykitaqa tapunqa yanapananpaq
20375|a4|Wayna sipaskuna hamuychis
20376|a4|Kay mirachiypa yarquyninqa ch'usaqmi
20377|a5|Llaqtamanmi seqaykapunku
20378|a5|Manan imapas sasaqa kanchu
20379|a5|Noqan yachachiq kasaq
20380|a4|Munayqa kawsayman sumaq allin kaytan yapan.
20381|a2|Uchu
20382|a6|Sasan wak runakunaq llallisqanpi kusi tariyqa, ichaqa ancha kusikuyta llalliy apamunman.
20383|a3|Huchasapa
20384|a2|Manan hayk´aqpas yacharanichu wak runa kusichiwananta.
20385|a4|Qochapi Raul waqashan
20386|a6|Imaymanatan llapan atisqayta ruwashani mana nishuta oqllarunaypaq.
20387|a1|Kay lapischakunata rakiy, llapanmanmi aypachinayki
20388|a4|Kayqa huk watuchin
20389|a5|Kanasqa
20390|a4|Wishlla
20391|a4|Kayqa sapa ishkay p'unchawmi kaqlla ruwakun
20392|a6|Nishu llakisqan kawsani
20393|a2|Pasaq millaypunin manan pimanpas qokunchu maqanakuypi runakunaq wañusqan.
20394|a6|Roqoto sirk'anqa ancha hayallañan
20395|a1|Qan layqan kanki
20396|a3|Qheshwa runa
20397|a2|Lawa
20398|a3|Chayamunmi
20399|a6|Diana ñañanta kusipayan
20400|a5|Noqapiwanmi risun
20401|a2|T'antaq chaninta qawariy
20402|a5|Manan qhepata kutiyta atikunñachu, ichaqa allin ñawpaqman puriytan tarina. 
20403|a3|Allin yachayqa, nanayta ishkayayta chanqaqtiykin kan.
20404|a1|Mamaymi sumaq mikhunata wayk´un
20405|a2|Chay k’anallapi uchu kashan
20406|a3|Chay runaqa yukakuqmi
20407|a3|Manan mayqenpas waka kanchu
20408|a3|Pedro Ordoñezta, maqawasqanmanta denuncia churayta munani
20409|a3|Runakunaqa sawnanallayuqpuni puñunchis
20410|a6|¡Hakuchis, mink´arikusqayki chuwipi pukllayta!
20411|a4|¿Maypitaq unucha kanman?
20412|a2|K'irisqa
20413|a3|Chay sipaskuna k´umushanku oqarinankunpaq
20414|a2|Qayra michiqa ch’umpi uqi
20415|a6|Chiri wayra wayramushan
20416|a4|Runata t´aqana mana huñuyninpi kasqanmanta chayqa ancha khuyaypunin.
20417|a6|Mana paraqtinqa, hanaq pachapas anqasmanraqmi tukupun
20418|a5|Qoritaqa mayupi aqopin aytispan tarikun
20419|a3|Sach'a
20420|a6|Chay warma waqashan
20421|a3|Pisi kachiyuq kisuqa p’oshquyanmi
20422|a4|Hayk’akama yupayta yachanki
20423|a3|Ayatan tariruyku
20424|a3|Hanaq pachaqa wichaypi kashan
20425|a1|Wakin t'oqokunaqa nishu ukhun
20426|a3|Qolqe waqaychanapaqqa, rantisqanchiskunata allinta qhawana.
20427|a3|Runakunaqa chinlinyaq alakhakunawanmi tusunku
20428|a4|Huk llanthu allin thak yana t´oqokunamanta waykuramusqa. 
20429|a3|Noqaykuqa warmikunan kayku
20430|a1|Papa wathiyanapaq hurnuta ruphachiy
20431|a3|Hamaw t´a
20432|a6|Wirta ukhupin wiñapupaq sarataqa p’ampamuni
20433|a2|Manan qhelqayta yachanichu
20434|a1|Haku yachaq
20435|a5|Wanay
20436|a4|Ñawpa warmi qharikunaqa ashka simp´ayuqsi kasqaku
20437|a3|Rurukuna
20438|a1|Kukuchikuna runakunata manchachin
20439|a1|Ayatan tariruyku
20440|a4|K'aspimanta ñaqch'aqa ruwakuyta atikunmanmi
20441|a2|Nishu
20442|a4|Kawasayqa pisiyan k´anchayhina thantachanpas kanakapun.
20443|a6|Chay yawarniyki wañusqaqa chika chikallanmantan chinkapunqa
20444|a4|K’anas runakunaqa ch’eqchi p’achayuq kanku.
20445|a4|Suchi
20446|a3|Suwa
20447|a2|Urmay
20448|a5|Tuyaykuytaqa kikillanmi wakaqa wasiman kutipun
20449|a3|Kaylawmanta chaylawman haykun
20450|a5|Raqra mankamantaqa sut'u sut'upin  leche tukurakapun
20451|a3|Yawar
20452|a6|¡Imatataq millayta ch’aqwanki, manachu runatapas manchakunki!
20453|a6|Taytanqa qoranatan ruwashan
20454|a3|Chay alqoykiqa wak t’oqomanmi uñankunata astarqusqa͘
20455|a6|Noqa kay mishk'i apita mikhuni
20456|a6|Ch´ulla sutikunata seq´ey
20457|a2|Chayraq ruwasqa kisu
20458|a6|Qori t'ika hat'un t'antata rakirparin
20459|a5|T´antata apamuspa hamurani
20460|a5|Wak chirichinapi sara kashan
20461|a1|Samp´a kasqaykimanta kallpata ruway, samp´aykiqa manan sap´añachu kanqa.
20462|a5|Kay kachipi ch’arki kashan
20463|a4|Ashkha tullukunata mach'aypi rikurani
20464|a2|Manan mishk'i ruruyuq sach'akunaqa kanchu
20465|a6|Runakunaqa phiña kaspa manan waqankuchu ichaqa manchakuymataqa.
20466|a1|May hawapipas rumiqa kallanpuni.
20467|a4|Sasawi hampi ukhu onqoypaqmi allin
20468|a1|Hamak’uqa uywakunaq yawarninta ch’unqaspa tulluyachin.
20469|a6|Thantayay
20470|a5|imaymana k’irichiskunata Pakaychis
20471|a4|Kiha churaqmi hamuni
20472|a4|Suwa
20473|a5|Millay yuyay nini wayllusqayki runapi mana sonqota churaymi
20474|a5|Rodolfo, Raulpiwan takishanku
20475|a3|Hatun tayta mamanchiskuna llank’anku
20476|a4|Noqaqa tayta mamayta anchata munakuni
20477|a2|Runakunaqa phiña kaspa manan waqankuchu ichaqa manchakuymantaqa.
20478|a3|Pukllasqan
20479|a2|Paykunaqa noqawan tiyanku
20480|a3|¿Kanchu mayllamanpas ripunaykipaq?
20481|a6|Manan wawakunawanqa yanapawanchu
20482|a6|Rurukuna
20483|a1|Taytamamaykiq wasinman ripuy
20484|a4|Suwaqnin runa llaqtamanta wanaqman purin
20485|a4|Leqleqaqa atoqta rikuspas anchata waqan
20486|a2|¿Hayk'aqtaq suwakusqanta watupakuran?
20487|a1|Rimasqaytam ch´uyanchasaq
20488|a3|¡Imatataq millayta ch’aqwanki, manachu runatapas manchakunki!
20489|a3|Alqoypas chirimanta k’uytuykun
20490|a4|Raymi
20491|a2|Tayta kurapas aqsuyuqmi kaq
20492|a1|Para chayashan
20493|a3|P’itiy
20494|a2|Mana waqaychakuspalla pukllaqtinchisqa urmayusunmanmi
20495|a4|Teqsimuyu sumaq kaytaqa manan sasachu qonqay.
20496|a5|Hampina wasi
20497|a2|Phuyu kuruqa p'achayta mikhurapusqa
20498|a1|Yupaykuna
20499|a6|Qespiqa chunkaman p'akisqan rikhurirun
20500|a1|Chay qeropi yawar kashan
20501|a4|Suwaqa kuchunantinmi kasqa
20502|a1|Taytaymi makiyman huk challwata churaykamun
20503|a3|Mana imatapas pakanichu hampiq
20504|a2|Chhullimanta hampikunapaqqa sisa qesamanta unuchatan upyana
20505|a1|Upallay
20506|a5|Llank’aspaymi sayk’uni
20507|a4|Taytay mamaypiwan llank’anku
20508|a5|Camionqa runakunantinmi qaqaman pasaykun
20509|a4|Manan desodorantita oqariranchu paypa asnaynillantan munaran.
20510|a6|Wawaykiwan wawaywanqa kasqan watayuqmi kanku
20511|a4|Huk warmiqa manan ukukuchu, payqa manan sach´a sach´ata ayqekunqachu.
20512|a5|Chakata
20513|a2|Mana waqaychakuspalla pukllaqtinchisqa urmayusunmanmi
20514|a1|Wawqeytan yanapasaq
20515|a1|Paña makinpi k'illa kachqa
20516|a6|Respetuwan
20517|a3|Such’iq qaranqa wirallaña
20518|a4|Tiyaykuy
20519|a1|Kirkinchuq sillunkunaqa aswan kuchukuqmi añasmanta
20520|a1|Wasiman ripusaq
20521|a4|¿Hak´ataq katitu AC tupun?
20522|a5|Maway
20523|a3|Ama manchakuychu
20524|a4|Warmakuna yanacha wasimanta sach´a sach´aman phawanku
20525|a5|Wawqen puñun
20526|a5|Llaqtaypi wakata, khuchita, qowita, k´ankata, washwatawan uywanku.
20527|a2|Roqoto sirk'anqa ancha hayallañan
20528|a6|Lamparay chinkaruwan
20529|a3|Mikhushanin
20530|a3|Simi hunt’achiq
20531|a4|Chay p’achaykiqa ancha sumaqpuni
20532|a3|Kachi
20533|a1|Manan desodorantita oqariranchu paypa asnaynillantan munaran.
20534|a4|Kikinmanta ruwaqkunan huk runakunapi qhawayta yachachisqa.
20535|a3|Noqapiwanmi risun
20536|a3|Sawintu sach’aqa aycha ruruyuqmi
20537|a3|Hanaq pachaqa wichaypi kashan
20538|a4|Para chayashan
20539|a2|Imapas mana allin yuyaymunasqaqa chinkaripullanmi
20540|a1|Laq'apakuy
20541|a3|Hatun raphipi harawita ruwasunchis
20542|a2|Musqhoykuna hunt´akuyta atinmanhinaqa, sumaq kawsaytan apamun. 
20543|a3|Ninkun: Warmakuna machulata uyarispankuqa anchatas asikusqaku
20544|a1|¡Hamuy! ¡P'itay!
20545|a5|Qanpas hamunaykin
20546|a3|Yunkapiqa manas aychataqa waqaychayta atinchischu
20547|a2|Achuqchataqa roqotutahina hunt’achispam wayk’unapas mikhunapas
20548|a3|Puka
20549|a1|Nina rawrayqa ukhu pachapin
20550|a1|¡Ususiytan qosan maqarapuran!
20551|a5|Supayta aparpamuwan
20552|a1|Mikhunata wawqeykiman apariy
20553|a6|Atoq supayqa huk p’asñachatas q´oturusqa
20554|a3|Manan millay  imapas kanchu aswanpas wasipi onqosqa runahina.
20555|a6|Arequipa llaqtaqa sillarkunawan ruwasqan kashan
20556|a3|Taki allin kayta apamun, khuyay kaqtinpas.
20557|a5|Mana imatapas pakanichu hampiq
20558|a1|Nak’asqa wallpaq kunkanmanta yawarqa ch’ikllimuran
20559|a6|Manan qhepata kutiyta atikunñachu, ichaqa allin ñawpaqman puriytan tarina. 
20560|a6|Tutantin
20561|a4|P’unchawniypiqa uña khuchi kankata tamalniyuqta sumaqllataña wayk’usqaq.
20562|a3|Alqoqa kanikuspan tuta runata muyurin
20563|a2|Qatiy
20564|a6|Ch'inñeq wayq´opin atoq chitachata mikhurapusqa
20565|a4|Kullkuqa sach’a patakunamanta munayta takimun
20566|a3|Mayqentaq hamusqarí
20567|a5|Chay sipascha wasinman phawaylla rishan
20568|a6|Sinchita ch’akirin, awkikunatachari phiñachinku
20569|a3|Llamk’ay
20570|a1|Taytaypa makin llank’ananpaq
20571|a3|Wanay
20572|a5|Paymi hamuran
20573|a5|Qayna p´unchaw  chayamuran
20574|a4|Machasqa runa tranvía nisqaman waykuqtin pasaqta asnasqa.
20575|a4|Mana yuyayniyuq runakuna rimayninkuta  churayta munanku wakinman cheqninan kanan
20576|a5|Ch’aqra muhuta llaqtaman qatun
20577|a1|Ñankunapi tiyaq runakuna chaka ukhupi puñunku sapa tuta.
20578|a2|Mana sasa ruwaykunaqa maynillanpin ruwakun.
20579|a6|Paqarinmi chay mawk'a wasita thuñichisunchis
20580|a3|Huk tawa k’uchuqa tawa k'uchuyuqmi
20581|a4|Iphu
20582|a3|Llulla
20583|a4|Qatikachay
20584|a6|Qhillqana raphita mamaywan rantichikusaq.
20585|a4|Sach'akunaqa q'omerllañan pukyukunaq kasqanpi wiñan
20586|a5|Kunan wata qollanapaq kanaypaqmi akllawaranku
20587|a3|Chakachikuy
20588|a4|Erqe anchata karru alqonta saruruqtin waqasqa.
20589|a3|Challwa aychaqa ancha misk’ipuni
20590|a5|Huch´uy
20591|a6|Imatapas runa ruwaqtin, manan phiñachinqachus chayta suyanchu
20592|a4|Llaphlla
20593|a3|Runakunaqa allintan ruwayninkuta hunt´anku sichus wakpan kaqtin manahinachu paykunaq ruwayninku kaqtinqa.
20594|a2|Kaypiqa nishutan chirin
20595|a2|Sapallanmi chay runaqa waqtuta ukyarapusqa
20596|a2|Noqa allinta runa simita rimani
20597|a4|Huk k'amikuymi kan ""toqro uma""
20598|a4|Sach'a
20599|a3|Chay k’anallapi uchu kashan
20600|a4|Sapa kuti, manan pipas ima pasaymantapas ayqekunchu
20601|a4|Kusikunapaq ruwaykunatan kunan ruwasunchis
20602|a3|Alberton wañusqa atoqta tarisqa
20603|a4|Yaraqayqa cheqaqpunin sichus wakin wak runakunata  mikhunapaq qhawan.
20604|a3|Hucha
20605|a4|Mana rimayta atispa p´enqasqa, tiyanaypi tiyarani, llallisqa.
20606|a3|Apu
20607|a3|Llapan qharikuna llank´ashanku
20608|a4|Noqapiwanmi risun
20609|a4|Phiña
20610|a4|Juicio tukunankaman carcelpi kamunqa
20611|a3|Llaqtaq punkuntan procesión ritualqa purisqa waqaqkunaq chawpinpi maqaqkunaq ch´aqwanwan.
20612|a4|Maqaytan munawanchis
20613|a4|Paykuna urayman purinku
20614|a3|Wakin tayta mamakuna takin
20615|a1|Noqa qoyllorta rikuni
20616|a3|Wirta ukhupin wiñapupaq sarataqa p’ampamuni
20617|a4|Hatun pukllaypi kusikuypiqa llimp´itan munay kayta sapa p´unchay kawsaypi yapaykun.
20618|a6|Haciendapi capatasconaqa llullakunan kasqaku
20619|a1|Manan imapas kanchu machuyahina sapalla.
20620|a4|Ñak'ariy
20621|a4|Paqarinmi mamayqa punchu awayta tukunqa.
20622|a1|Maymaykita may risqanman qatikuy
20623|a3|Huk mana pagaspalla yachay ñawpaqman puriytan yanapan sapa p´unchay llakikuytataq chinkachipun.
20624|a4|Qorakunawanmi hampiwaran
20625|a1|Qhenchachay
20626|a5|Pedro Ordoñezta, maqawasqanmanta denuncia churayta munani
20627|a3|Millay
20628|a5|Papa chakramanta lliw qorakunata orqosunchis
20629|a2|Yawarta thoqaq runaqa tisi onqoywanmi kashan
20630|a4|Hanaq pachaqa wichaypi kashan
20631|a6|Taki
20632|a6|Tuku
20633|a5|Ñandutaqa manan kawallupi phawaspapas aypasunchismanchu
20634|a4|Manchakuyta llallispa phiña kayta rikuchinchis, allin kayninchis yapakun.
20635|a3|¿Hayk´a tawa k'uchukuna tatkiyuqtaq kay hallp´a?
20636|a5|Wallpata Qhapaq raymi killapi mikhuni
20637|a1|Wasiyman chayaspanan yachakurani
20638|a2|Wira runaqa ashkhata mikhun, ichaqa p'itayta mana atinchu
20639|a3|Imamanta llankipakushanki?
20640|a4|Wañuyniypa yuyaynin qatipawan.
20641|a3|Mana hampisqa k’irinchisqa qhelliwanmi q´eyachakun
20642|a6|Alqolla llapan kisuta mikhurqakapusqa.
20643|a4|Uchu
20644|a3|Ch’eqche llikllata rantiway
20645|a3|Ama k'uychita qawaychu
20646|a6|Ama manchakuychu
20647|a4|Supayta aparpamuwan
20648|a3|Tintinqa wasimasinchispa sach'akunapin wiñan
20649|a4|Wik’uñaqa alquta p'itaspa llallin
20650|a6|Taytaypa makin llank’ananpaq
20651|a2|Sarataq apiyarunman, apuraylla imawanpas taparuy
20652|a3|Yachay sapa wawakunaqa manan hayk'aqpas yarqaytaqa muchunqakuchu
20653|a5|Chayamunmi
20654|a3|Wata hunt'aytan  tususunchis
20655|a6|Qayna p´unchaw  chayamuran
20656|a5|Huk llanthu allin thak yana t´oqokunamanta waykuramusqa. 
20657|a6|Hampiq
20658|a1|P'itaypiqa llalliykin
20659|a3|Wakman munakuyta qhawachiyqa allin kawsayta apamuwanchis.
20660|a6|Chay wawaqa mamanpa ñuñunta kanirusqa
20661|a1|Pisi kachiyuq kisuqa p’oshquyanmi
20662|a4|Hatun mankaman hich'ay unuta hinaspa astawan apamuy
20663|a2|Noqapa taytayqa Rubén
20664|a5|Sara qarpanapaqqa yarqhanta unuta pusamusunchis
20665|a3|Runaqa ch’uyapi kawsakuna, mana piwan cheqninakuspa.
20666|a4|Kay qhelqataqa manan noqachu ruwarani yanqan tumpawashanku
20667|a4|May ashkha llamayuqmi chay runaqa kasqa.
20668|a5|Ima qallariqtinpas allinpunin kakun, imapis ruwakullanmanpunin.
20669|a3|Willakuyta ñawinchan
20670|a4|¡T´inkasun kasarakuqkunarayku, kawsaypi allin purinankupaq!
20671|a4|T'aqwiy
20672|a4|Mana imatapas pakanichu
20673|a1|Yawar
20674|a1|Taytayqa hatun qharin
20675|a3|Paqonchiskunaqa mamaniq llamankunawanmi chapurakapusqa
20676|a3|Inkaqa qerupin aqhap ñawinta tayta intiman t’inkaq, chaymi allin kawsaykuna chay watakunapiqa kaq.
20677|a5|Paya wawanwan pañaman rinku
20678|a2|Noqan yachachiq kasaq
20679|a6|Ch´eqmiqa mayqin runaq kawsaynintapas tukurachinmanmi, mana huchayuq kaqtapas.
20680|a4|Hukta qhawarinaypaqqa manañan reqsisqaykunaqa kasqachu
20681|a3|Sichus runa mana ayllunwan unay kan chayqa manan allin runachu kan.
20682|a2|Kay uraskamachu ch’achara umantin kanki
20683|a3|Uturunkuqa sach’akunamanpas siqanmi
20684|a3|Umaykita maqch'ikuy
20685|a2|Kulli sarata t’impuchispa kulli aqhataqa ruwanku
20686|a2|Paraqtinqa ama hamunkichu
20687|a3|Kukuchikuna runakunata manchachin
20688|a5|Khishka
20689|a3|Paqarinmi chay mawk'a wasita thuñichisunchis
20690|a4|K´amiy
20691|a6|Llapallan aylluntinmi sarata waqaychanku
20692|a4|Imaymanatan llapan atisqayta ruwashani mana nishuta oqllarunaypaq.
20693|a2|K’ulluta allichasunchis wasichanapaq
20694|a3|Runaqa millaymi, imatapas ruwanmi.
20695|a6|Pay waq hatun wasipi tiyan
20696|a1|Wiksa allin kayqa saphin llapan imapas allin kananpaq.
20697|a2|¿Pitaq chay t’ikakunatari t´irarun?
20698|a6|T’oqona
20699|a4|Ama moqonpi sirasqa waraykitaqa apaychu
20700|a2|Rit’i
20701|a5|Marthamanta allinpunin kasharqan ruwayninkuna allinpunin kay sasachaykunapi.
20702|a4|Llank´ana sapankaq kawsaynin kasqanpi churayqa kusikuypaqpunin allin kan.
20703|a4|Raphi watuchi millay q´aya hamuqta nisqa| wasi qhepallapi wañuyqa pakakushan
20704|a4|Chay alqoykiqa wak t’oqomanmi uñankunata astarqusqa͘
20705|a5|Noqa runa simita yachani
20706|a3|Siphiyay
